TimesH,Frame,NoMissing,0,0,4,4,5,5,19,19,22,22,27,27,28,28,33,33,34,34,37,37,77,77,85,85,88,88,90,90,93,93,95,95,99,99,101,101,111,111,115,115,121,121,124,124,125,125,131,131,134,134,135,135,140,140,141,141,144,144,146,146,147,147,151,151,153,153,154,154,160,160,163,163,164,164,170,170,172,172,177,177,181,181,183,183,185,185,189,189,191,191,193,193,195,195,196,196,198,198,199,199,203,203,204,204,205,205,206,206,209,209,210,210,213,213,214,214,217,217,218,218,220,220,222,222,225,225,288,288,309,309,379,379,392,392,413,413,442,442,450,450,520,520,559,559,592,592,605,605,705,705
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
59.5,238.0,,260.528,186.745,120.602,184.72099999999998,62.299,187.81,110.594,184.831,241.628,189.68599999999998,137.942,195.18599999999998,106.45200000000001,192.185,127.24,190.075,91.12200000000001,192.583,225.082,189.622,252.296,82.81299999999999,235.489,127.12799999999999,139.911,127.88,294.534,124.868,131.227,133.77200000000002,115.448,131.649,95.97399999999999,113.389,133.851,109.463,150.33100000000002,113.29899999999999,78.021,140.89600000000002,114.95200000000001,140.658,68.029,135.71,32.483000000000004,137.14600000000002,56.037,150.528,306.36400000000003,151.513,316.055,149.062,283.173,143.656,291.966,143.148,298.764,147.375,155.791,154.62,126.125,154.595,146.898,156.826,87.764,158.696,111.30799999999999,155.267,213.69299999999998,152.175,52.575,163.995,254.796,161.735,271.30400000000003,166.166,245.355,159.628,80.126,161.702,316.431,167.53099999999998,278.953,165.99900000000002,250.378,172.889,287.10400000000004,167.303,62.367,165.81400000000002,82.73100000000001,168.747,257.552,174.783,234.771,175.81900000000002,217.667,175.787,297.72900000000004,177.726,125.38,173.123,76.471,173.611,61.555,173.215,292.931,171.73,243.554,170.333,151.893,172.206,69.809,183.361,264.967,181.792,93.463,184.46200000000002,305.038,185.347,272.54900000000004,182.53400000000002,287.145,178.30700000000002,202.907,179.731,234.94299999999998,136.678,249.017,192.204,260.8,125.257,114.545,191.34,89.679,176.75099999999998,104.064,154.85299999999998,99.56299999999999,195.66,232.56400000000002,145.118,120.26899999999999,109.904,67.384,161.509,212.075,130.945,229.947,178.475
59.75,239.0,,260.545,186.75900000000001,120.60700000000001,184.72400000000002,62.417,187.61700000000002,110.581,184.842,241.648,189.79,137.972,195.187,106.476,192.18599999999998,127.266,190.107,91.125,192.55200000000002,225.032,189.583,252.28400000000002,82.883,235.482,127.12100000000001,139.881,127.868,294.551,124.92200000000001,131.221,133.774,115.458,131.64600000000002,95.995,113.399,133.86,109.47,150.33100000000002,113.30799999999999,77.994,140.891,114.947,140.629,67.91199999999999,135.566,32.486,137.155,56.074,150.549,306.507,151.553,316.057,149.042,283.19,143.654,291.91900000000004,143.211,298.79900000000004,147.438,155.836,154.657,126.26899999999999,154.562,146.875,156.843,87.756,158.708,111.29700000000001,155.309,213.687,152.172,52.632,163.987,254.833,161.72899999999998,271.285,166.294,245.351,159.624,80.117,161.69299999999998,316.423,167.567,278.95799999999997,165.984,250.38099999999997,172.877,287.097,167.305,62.405,165.863,82.70100000000001,168.765,257.568,174.767,234.764,175.8,217.672,175.778,297.675,177.748,125.381,173.137,76.465,173.612,61.56399999999999,173.201,292.712,171.87400000000002,243.56599999999997,170.329,151.909,172.19299999999998,69.807,183.351,264.953,181.782,93.46799999999999,184.467,305.013,185.274,272.535,182.48,287.212,178.35299999999998,202.87900000000002,179.69299999999998,234.90400000000002,136.688,249.024,192.237,260.825,125.245,114.551,191.324,89.67200000000001,176.731,104.04899999999999,154.868,99.6,195.627,232.55900000000003,145.088,120.214,109.899,67.325,161.528,212.058,130.968,229.933,178.485
60.0,240.0,,260.557,186.71400000000003,120.59100000000001,184.709,62.49100000000001,187.489,110.555,184.834,241.679,189.908,137.94899999999998,195.18599999999998,106.434,192.207,127.40799999999999,190.08700000000002,91.12299999999999,192.554,225.025,189.572,252.25099999999998,82.899,235.5,127.14,139.895,127.88600000000001,294.519,124.88799999999999,131.21200000000002,133.74,115.455,131.667,95.99600000000001,113.37100000000001,133.738,109.338,150.334,113.321,78.027,140.887,114.94200000000001,140.68,67.99,135.621,32.510999999999996,137.139,56.049,150.6,306.539,151.539,316.059,149.05,283.20099999999996,143.634,291.939,143.225,298.866,147.481,155.817,154.644,126.32700000000001,154.505,146.905,156.838,87.736,158.72299999999998,111.285,155.31799999999998,213.67700000000002,152.151,52.64,163.993,254.808,161.722,271.245,166.477,245.351,159.63299999999998,80.125,161.722,316.431,167.52599999999998,278.953,166.00900000000001,250.372,172.894,287.091,167.305,62.398999999999994,165.899,82.697,168.76,257.58299999999997,174.743,234.77200000000002,175.80599999999998,217.605,175.831,297.658,177.765,125.37700000000001,173.13299999999998,76.438,173.583,61.563,173.19099999999997,292.822,171.791,243.64,170.32,151.901,172.19799999999998,69.814,183.327,264.943,181.707,93.476,184.489,305.0,185.294,272.509,182.452,287.199,178.33599999999998,202.85,179.678,234.926,136.65,249.03400000000002,192.24099999999999,260.791,125.26799999999999,114.553,191.287,89.694,176.737,104.06299999999999,154.879,99.624,195.61599999999999,232.56099999999998,145.065,120.257,109.944,67.324,161.556,212.049,130.97899999999998,230.063,178.482
60.25,241.0,,260.545,186.706,120.59899999999999,184.687,62.577,187.44299999999998,110.554,184.856,241.657,189.72799999999998,137.96200000000002,195.185,106.384,192.22799999999998,127.389,190.08,91.115,192.565,224.96900000000002,189.513,252.16299999999998,82.869,235.49400000000003,127.14200000000001,139.88299999999998,127.902,294.531,124.929,131.16,133.749,115.449,131.686,95.993,113.33200000000001,133.82399999999998,109.223,150.362,113.29700000000001,78.029,140.89600000000002,114.947,140.68,68.01,135.582,32.492,137.149,56.018,150.666,306.514,151.481,316.04900000000004,148.991,283.214,143.61,291.884,143.27100000000002,298.812,147.406,155.747,154.515,126.262,154.563,146.895,156.808,87.744,158.743,111.279,155.335,213.685,152.16899999999998,52.676,163.988,254.805,161.738,271.252,166.498,245.34400000000002,159.63299999999998,80.101,161.72899999999998,316.455,167.516,278.978,165.99900000000002,250.355,172.892,287.078,167.30700000000002,62.369,165.852,82.67,168.757,257.586,174.733,234.736,175.792,217.63400000000001,175.771,297.698,177.77700000000002,125.39,173.11900000000003,76.458,173.555,61.545,173.18,292.7,171.888,243.627,170.33700000000002,151.871,172.12400000000002,69.809,183.324,264.863,181.66,93.542,184.5,305.014,185.296,272.475,182.541,287.194,178.355,202.862,179.729,234.947,136.672,249.00400000000002,192.24599999999998,260.82099999999997,125.21600000000001,114.535,191.278,89.704,176.736,104.04799999999999,154.904,99.661,195.59,232.554,145.039,120.169,109.91799999999999,67.29899999999999,161.545,212.05200000000002,130.999,230.012,178.486
60.5,242.0,,260.5,186.68900000000002,120.579,184.71900000000002,62.576,187.415,110.56200000000001,184.84799999999998,241.632,189.75099999999998,137.96200000000002,195.146,106.304,192.267,127.529,190.047,91.125,192.577,224.822,189.46099999999998,252.155,82.803,235.49900000000002,127.166,139.881,127.854,294.508,124.92,131.119,133.68200000000002,115.404,131.686,96.01,113.37,133.654,109.213,150.311,113.204,78.046,140.875,114.973,140.664,68.006,135.624,32.523,137.14,56.043,150.66,306.449,151.43200000000002,315.983,148.993,283.204,143.615,291.903,143.196,298.82599999999996,147.415,155.69799999999998,154.485,126.228,154.61700000000002,146.898,156.795,87.75,158.761,111.26899999999999,155.332,213.665,152.189,52.691,163.984,254.796,161.74,271.291,166.451,245.338,159.63299999999998,80.084,161.756,316.432,167.56799999999998,278.97700000000003,165.99599999999998,250.33,172.885,287.07099999999997,167.305,62.38399999999999,165.863,82.67200000000001,168.78799999999998,257.601,174.722,234.726,175.808,217.649,175.74900000000002,297.721,177.795,125.329,173.137,76.405,173.53,61.537,173.169,292.66900000000004,171.93400000000003,243.649,170.28799999999998,151.843,172.127,69.806,183.27200000000002,264.83299999999997,181.683,93.512,184.515,305.032,185.28099999999998,272.467,182.50400000000002,287.14599999999996,178.278,202.817,179.704,234.875,136.711,249.02599999999998,192.24900000000002,260.8,125.209,114.579,191.304,89.71700000000001,176.737,104.041,154.905,99.736,195.579,232.55,145.053,120.334,109.98100000000001,67.303,161.545,212.02700000000002,130.94,229.945,178.46099999999998
60.75,243.0,,260.517,186.69799999999998,120.595,184.7,62.556000000000004,187.421,110.51299999999999,184.824,241.62099999999998,189.72299999999998,137.93200000000002,195.165,106.31700000000001,192.25799999999998,127.551,190.048,91.135,192.549,224.71,189.395,252.12400000000002,82.76899999999999,235.511,127.169,139.894,127.831,294.51599999999996,124.946,131.158,133.661,115.415,131.713,95.98899999999999,113.39299999999999,133.578,109.288,150.247,113.126,78.081,140.882,114.946,140.643,68.025,135.584,32.505,137.124,56.067,150.66,306.395,151.409,315.98,149.032,283.204,143.602,291.86400000000003,143.202,298.827,147.425,155.58100000000002,154.472,126.165,154.639,146.875,156.757,87.729,158.754,111.275,155.341,213.673,152.191,52.711999999999996,163.984,254.86900000000003,161.73,271.291,166.525,245.355,159.64,80.083,161.768,316.438,167.56099999999998,278.932,166.023,250.32,172.899,287.062,167.295,62.381,165.886,82.65700000000001,168.78400000000002,257.572,174.747,234.68900000000002,175.73,217.715,175.662,297.757,177.805,125.34899999999999,173.15099999999998,76.38600000000001,173.558,61.57,173.162,292.767,171.86599999999999,243.713,170.278,151.847,172.122,69.807,183.25099999999998,264.857,181.72,93.495,184.50900000000001,305.062,185.292,272.492,182.393,287.126,178.24900000000002,202.80900000000003,179.71900000000002,234.86700000000002,136.7,249.03400000000002,192.24200000000002,260.801,125.23899999999999,114.54899999999999,191.325,89.73899999999999,176.74,104.038,154.909,99.781,195.574,232.55,145.041,120.435,110.054,67.315,161.52700000000002,212.041,130.94899999999998,229.946,178.421
61.0,244.0,,260.539,186.69799999999998,120.55799999999999,184.705,62.498999999999995,187.421,110.538,184.824,241.632,189.77599999999998,137.94299999999998,195.162,106.31700000000001,192.253,127.67200000000001,190.02599999999998,91.126,192.489,224.62599999999998,189.296,252.15599999999998,82.73,235.493,127.197,139.903,127.844,294.541,124.97,131.13,133.628,115.439,131.733,95.959,113.34899999999999,133.471,109.28200000000001,150.187,113.081,78.066,140.886,114.948,140.643,68.069,135.641,32.49,137.15200000000002,56.063,150.667,306.38599999999997,151.437,315.988,148.993,283.192,143.60399999999998,291.83099999999996,143.16899999999998,298.85200000000003,147.431,155.535,154.483,126.149,154.68200000000002,146.918,156.821,87.735,158.748,111.265,155.355,213.703,152.21,52.732,163.979,254.878,161.702,271.332,166.463,245.362,159.643,80.096,161.778,316.444,167.57,278.953,166.005,250.287,172.9,287.057,167.278,62.371,165.93599999999998,82.648,168.793,257.569,174.733,234.679,175.72799999999998,217.74099999999999,175.673,297.76099999999997,177.81099999999998,125.318,173.138,76.345,173.57,61.565,173.153,292.712,171.90099999999998,243.729,170.27900000000002,151.836,172.105,69.805,183.24599999999998,264.815,181.768,93.46700000000001,184.484,305.019,185.24900000000002,272.496,182.328,287.14099999999996,178.255,202.817,179.696,234.87,136.672,249.049,192.233,260.846,125.204,114.556,191.274,89.77600000000001,176.755,104.02,154.89600000000002,99.818,195.562,232.54,145.066,120.44,110.07700000000001,67.258,161.539,212.019,131.0,229.93400000000003,178.407
61.25,245.0,,260.555,186.732,120.596,184.673,62.575,187.42700000000002,110.54,184.815,241.618,189.815,137.967,195.17,106.325,192.245,127.772,190.018,91.12700000000001,192.498,224.486,189.201,252.16099999999997,82.68799999999999,235.49200000000002,127.2,139.901,127.837,294.561,124.977,131.12,133.60299999999998,115.44,131.74200000000002,95.944,113.339,133.47799999999998,109.31,150.131,112.978,78.072,140.86700000000002,114.94,140.641,68.04899999999999,135.592,32.47,137.162,56.089,150.638,306.394,151.373,315.997,149.017,283.176,143.609,291.814,143.17700000000002,298.83799999999997,147.412,155.55700000000002,154.384,126.113,154.655,146.922,156.86,87.704,158.75799999999998,111.26799999999999,155.338,213.68099999999998,152.225,52.742,163.979,254.90099999999998,161.68200000000002,271.289,166.512,245.359,159.653,80.09100000000001,161.773,316.415,167.638,278.985,165.986,250.257,172.90599999999998,287.057,167.296,62.376000000000005,165.92700000000002,82.65700000000001,168.77,257.539,174.729,234.67,175.642,217.67,175.66299999999998,297.735,177.845,125.323,173.123,76.306,173.56900000000002,61.57,173.15099999999998,292.791,171.832,243.743,170.28400000000002,151.809,172.033,69.796,183.233,264.846,181.805,93.473,184.484,304.998,185.248,272.497,182.263,287.10200000000003,178.2,202.84599999999998,179.778,234.86700000000002,136.67700000000002,249.02700000000002,192.202,260.903,125.15899999999999,114.53299999999999,191.24900000000002,89.738,176.74099999999999,104.014,154.872,99.829,195.537,232.537,145.079,120.419,110.126,67.171,161.546,211.983,130.95600000000002,229.923,178.417
61.5,246.0,,260.53700000000003,186.69299999999998,120.57799999999999,184.687,62.653999999999996,187.40099999999998,110.505,184.799,241.602,189.838,137.991,195.204,106.26700000000001,192.25599999999997,127.665,189.96400000000003,91.09,192.46900000000002,224.668,189.312,252.16,82.663,235.495,127.178,139.891,127.846,294.55,124.95200000000001,131.077,133.56,115.43299999999999,131.709,95.917,113.314,133.513,109.206,150.116,112.971,78.04899999999999,140.89,114.92399999999999,140.67,68.042,135.593,32.478,137.16,56.053999999999995,150.631,306.33099999999996,151.34799999999998,315.993,149.03,283.14599999999996,143.618,291.828,143.166,298.808,147.411,155.45,154.319,126.141,154.66899999999998,146.906,156.869,87.68700000000001,158.75799999999998,111.27,155.338,213.708,152.19799999999998,52.763999999999996,163.976,254.903,161.681,271.29200000000003,166.517,245.36900000000003,159.642,80.085,161.754,316.393,167.66400000000002,279.01599999999996,165.963,250.24099999999999,172.895,287.05,167.299,62.364,165.942,82.62799999999999,168.768,257.539,174.71099999999998,234.645,175.58700000000002,217.565,175.74599999999998,297.767,177.845,125.285,173.105,76.25399999999999,173.574,61.589,173.155,292.677,171.91299999999998,243.731,170.28,151.768,171.972,69.781,183.238,264.755,181.799,93.506,184.476,305.025,185.25799999999998,272.47700000000003,182.236,287.07,178.195,202.873,179.78400000000002,234.888,136.671,249.016,192.188,260.909,125.155,114.52600000000001,191.22,89.709,176.739,104.009,154.892,99.87100000000001,195.532,232.53099999999998,145.123,120.446,110.12100000000001,67.105,161.56799999999998,211.979,130.97799999999998,229.972,178.417
61.75,247.0,,260.566,186.72799999999998,120.568,184.66400000000002,62.67100000000001,187.362,110.486,184.762,241.61900000000003,189.90900000000002,137.965,195.24099999999999,106.245,192.278,127.715,189.922,91.08200000000001,192.481,224.625,189.295,252.115,82.675,235.50799999999998,127.19200000000001,139.871,127.82700000000001,294.512,124.947,131.10399999999998,133.56799999999998,115.46700000000001,131.735,95.885,113.275,133.725,108.963,150.142,113.008,78.048,140.93200000000002,114.947,140.67600000000002,68.108,135.615,32.438,137.16299999999998,56.013000000000005,150.709,306.23900000000003,151.303,316.017,149.07299999999998,283.164,143.58700000000002,291.8,143.265,298.722,147.346,155.414,154.319,126.40100000000001,154.6,146.872,156.825,87.70100000000001,158.768,111.244,155.365,213.737,152.175,52.753,163.983,254.905,161.691,271.29400000000004,166.50799999999998,245.375,159.631,80.08,161.776,316.379,167.695,279.01599999999996,165.94799999999998,250.24900000000002,172.875,287.03700000000003,167.30599999999998,62.357,165.976,82.676,168.77,257.536,174.702,234.63,175.62,217.52700000000002,175.678,297.767,177.826,125.258,173.123,76.257,173.57299999999998,61.578,173.149,292.635,171.95,243.755,170.268,151.797,171.967,69.783,183.245,264.85,181.768,93.536,184.485,304.98900000000003,185.24599999999998,272.507,182.231,287.099,178.25799999999998,202.855,179.821,234.878,136.708,249.028,192.19400000000002,260.92,125.148,114.421,191.222,89.73299999999999,176.74400000000003,104.00200000000001,154.925,99.883,195.521,232.541,145.157,120.49600000000001,110.225,67.09,161.561,211.985,130.97799999999998,229.99400000000003,178.44099999999997
62.0,248.0,,260.54900000000004,186.733,120.573,184.66299999999998,62.695,187.342,110.499,184.747,241.606,189.956,137.995,195.238,106.257,192.268,127.715,189.898,91.09200000000001,192.49200000000002,224.63,189.305,252.105,82.699,235.487,127.182,139.863,127.804,294.508,124.98299999999999,131.06799999999998,133.525,115.49,131.75799999999998,95.899,113.26299999999999,133.939,108.99,150.164,113.037,78.027,140.898,114.92200000000001,140.694,68.16199999999999,135.637,32.457,137.158,55.99,150.66299999999998,306.14799999999997,151.303,316.028,149.065,283.159,143.58100000000002,291.807,143.29,298.70099999999996,147.30700000000002,155.421,154.33100000000002,126.51100000000001,154.54,146.898,156.871,87.69,158.752,111.229,155.351,213.74599999999998,152.149,52.702,163.976,254.926,161.69299999999998,271.224,166.665,245.372,159.63299999999998,80.08,161.78799999999998,316.387,167.68200000000002,279.025,165.93200000000002,250.239,172.865,287.029,167.283,62.385,165.983,82.729,168.764,257.52299999999997,174.717,234.588,175.605,217.584,175.426,297.793,177.787,125.21700000000001,173.12599999999998,76.277,173.575,61.596000000000004,173.132,292.67400000000004,171.89,243.74400000000003,170.269,151.81,171.96900000000002,69.785,183.234,264.824,181.845,93.51100000000001,184.50400000000002,304.967,185.293,272.532,182.218,287.05400000000003,178.25,202.842,179.856,234.87400000000002,136.685,249.013,192.213,260.91900000000004,125.133,114.46799999999999,191.188,89.664,176.732,103.99700000000001,154.89600000000002,99.852,195.512,232.572,145.168,120.54299999999999,110.26299999999999,67.07300000000001,161.575,212.00400000000002,130.997,229.96099999999998,178.447
62.25,249.0,,260.564,186.734,120.561,184.67,62.735,187.334,110.51100000000001,184.732,241.635,189.97799999999998,138.053,195.22,106.223,192.285,127.669,189.891,91.094,192.483,224.463,189.18400000000003,252.03900000000002,82.728,235.47799999999998,127.18,139.851,127.79299999999999,294.52299999999997,125.014,131.037,133.499,115.51299999999999,131.792,95.887,113.273,133.809,108.9,150.132,112.959,78.002,140.882,114.915,140.72299999999998,68.175,135.61700000000002,32.457,137.185,56.003,150.704,306.178,151.284,316.026,149.059,283.157,143.588,291.793,143.284,298.658,147.287,155.35,154.334,126.26700000000001,154.612,146.808,156.744,87.655,158.768,111.22399999999999,155.328,213.743,152.095,52.788999999999994,163.976,254.92700000000002,161.68200000000002,271.2,166.68400000000003,245.37,159.627,80.055,161.796,316.358,167.74599999999998,279.047,165.907,250.206,172.845,287.047,167.30700000000002,62.398999999999994,165.986,82.74799999999999,168.743,257.54400000000004,174.706,234.55900000000003,175.588,217.563,175.38299999999998,297.79200000000003,177.79,125.209,173.13400000000001,76.2,173.535,61.593999999999994,173.09799999999998,292.682,171.905,243.74200000000002,170.25400000000002,151.851,171.99400000000003,69.781,183.22400000000002,264.774,181.84799999999998,93.54,184.486,305.01599999999996,185.296,272.533,182.22,287.02,178.236,202.827,179.864,234.87400000000002,136.68200000000002,248.986,192.239,260.923,125.12700000000001,114.559,191.18599999999998,89.678,176.715,103.98100000000001,154.87,99.91,195.514,232.59,145.162,120.523,110.26700000000001,67.01,161.601,212.053,130.981,229.929,178.46599999999998
